scenario_name	n_total	group	power	scenario_set
ARREST_shrunk	10400	A	0.010000000000000009	supp
ARREST_shrunk	10400	B	0.9999999999157341	supp
ARREST_shrunk	10400	C	0.12016885504295871	supp
ARREST_shrunk	10400	D	0.11119582455221177	supp
ARREST_shrunk	10400	E	0.23840945516051493	supp
ARREST_shrunk	10500	A	0.010000000000000009	supp
ARREST_shrunk	10500	B	0.9999999999364367	supp
ARREST_shrunk	10500	C	0.12151891267575565	supp
ARREST_shrunk	10500	D	0.11243114623109662	supp
ARREST_shrunk	10500	E	0.24118776684728327	supp
ARREST_shrunk	10600	A	0.010000000000000009	supp
ARREST_shrunk	10600	B	0.999999999952075	supp
ARREST_shrunk	10600	C	0.12287315155277156	supp
ARREST_shrunk	10600	D	0.11367035382037083	supp
ARREST_shrunk	10600	E	0.24397027094843804	supp
ARREST_shrunk	10700	A	0.010000000000000009	supp
ARREST_shrunk	10700	B	0.9999999999638822	supp
ARREST_shrunk	10700	C	0.1242315334293781	supp
ARREST_shrunk	10700	D	0.1149134158091818	supp
ARREST_shrunk	10700	E	0.24675679581901333	supp
ARREST_shrunk	10800	A	0.010000000000000009	supp
ARREST_shrunk	10800	B	0.9999999999727925	supp
ARREST_shrunk	10800	C	0.12559402010638743	supp
ARREST_shrunk	10800	D	0.11616030071320715	supp
ARREST_shrunk	10800	E	0.24954717099093127	supp
ARREST_shrunk	10900	A	0.010000000000000009	supp
ARREST_shrunk	10900	B	0.9999999999795136	supp
ARREST_shrunk	10900	C	0.12696057343155442	supp
ARREST_shrunk	10900	D	0.11741097707581727	supp
ARREST_shrunk	10900	E	0.2523412271800991	supp
ARREST_shrunk	11000	A	0.010000000000000009	supp
ARREST_shrunk	11000	B	0.9999999999845811	supp
ARREST_shrunk	11000	C	0.12833115530106187	supp
ARREST_shrunk	11000	D	0.11866541346922355	supp
ARREST_shrunk	11000	E	0.25513879629320635	supp
ARREST_shrunk	11100	A	0.010000000000000009	supp
ARREST_shrunk	11100	B	0.9999999999884001	supp
ARREST_shrunk	11100	C	0.1297057276609882	supp
ARREST_shrunk	11100	D	0.1199235784956163	supp
ARREST_shrunk	11100	E	0.25793971143423033	supp
ARREST_shrunk	11200	A	0.010000000000000009	supp
ARREST_shrunk	11200	B	0.9999999999912769	supp
ARREST_shrunk	11200	C	0.13108425250875955	supp
ARREST_shrunk	11200	D	0.1211854407882913	supp
ARREST_shrunk	11200	E	0.26074380691065047	supp
ARREST_shrunk	11300	A	0.010000000000000009	supp
ARREST_shrunk	11300	B	0.9999999999934429	supp
ARREST_shrunk	11300	C	0.13246669189458282	supp
ARREST_shrunk	11300	D	0.1224509690127632	supp
ARREST_shrunk	11300	E	0.2635509182393775	supp
ARREST_shrunk	11400	A	0.010000000000000009	supp
ARREST_shrunk	11400	B	0.9999999999950732	supp
ARREST_shrunk	11400	C	0.13385300792286492	supp
ARREST_shrunk	11400	D	0.12372013186786812	supp
ARREST_shrunk	11400	E	0.26636088215240117	supp
ARREST_shrunk	11500	A	0.010000000000000009	supp
ARREST_shrunk	11500	B	0.9999999999962996	supp
ARREST_shrunk	11500	C	0.13524316275361292	supp
ARREST_shrunk	11500	D	0.12499289808685476	supp
ARREST_shrunk	11500	E	0.2691735366021609	supp
ARREST_shrunk	11600	A	0.010000000000000009	supp
ARREST_shrunk	11600	B	0.9999999999972219	supp
ARREST_shrunk	11600	C	0.13663711860381889	supp
ARREST_shrunk	11600	D	0.12626923643846366	supp
ARREST_shrunk	11600	E	0.2719887207666435	supp
ARREST_shrunk	11700	A	0.010000000000000009	supp
ARREST_shrunk	11700	B	0.9999999999979151	supp
ARREST_shrunk	11700	C	0.1380348377488283	supp
ARREST_shrunk	11700	D	0.12754911572799565	supp
ARREST_shrunk	11700	E	0.27480627505421173	supp
ARREST_shrunk	11800	A	0.010000000000000009	supp
ARREST_shrunk	11800	B	0.9999999999984359	supp
ARREST_shrunk	11800	C	0.13943628252369156	supp
ARREST_shrunk	11800	D	0.1288325047983674	supp
ARREST_shrunk	11800	E	0.27762604110816735	supp
ARREST_shrunk	11900	A	0.010000000000000009	supp
ARREST_shrunk	11900	B	0.9999999999988272	supp
ARREST_shrunk	11900	C	0.14084141532449979	supp
ARREST_shrunk	11900	D	0.13011937253115724	supp
ARREST_shrunk	11900	E	0.2804478618110541	supp
ARREST_shrunk	12000	A	0.010000000000000009	supp
ARREST_shrunk	12000	B	0.9999999999991208	supp
ARREST_shrunk	12000	C	0.1422501986097049	supp
ARREST_shrunk	12000	D	0.13140968784763918	supp
ARREST_shrunk	12000	E	0.2832715812887041	supp
ARREST_shrunk	12100	A	0.010000000000000009	supp
ARREST_shrunk	12100	B	0.9999999999993412	supp
ARREST_shrunk	12100	C	0.14366259490142186	supp
ARREST_shrunk	12100	D	0.13270341970980515	supp
ARREST_shrunk	12100	E	0.2860970449140299	supp
ARREST_shrunk	12200	A	0.010000000000000009	supp
ARREST_shrunk	12200	B	0.9999999999995065	supp
ARREST_shrunk	12200	C	0.14507856678671727	supp
ARREST_shrunk	12200	D	0.13400053712137672	supp
ARREST_shrunk	12200	E	0.2889240993105685	supp
ARREST_shrunk	12300	A	0.010000000000000009	supp
ARREST_shrunk	12300	B	0.9999999999996305	supp
ARREST_shrunk	12300	C	0.14649807691888106	supp
ARREST_shrunk	12300	D	0.13530100912880572	supp
ARREST_shrunk	12300	E	0.291752592355781	supp
ARREST_shrunk	12400	A	0.010000000000000009	supp
ARREST_shrunk	12400	B	0.9999999999997234	supp
ARREST_shrunk	12400	C	0.14792108801868187	supp
ARREST_shrunk	12400	D	0.13660480482226323	supp
ARREST_shrunk	12400	E	0.2945823731841084	supp
ARREST_shrunk	12500	A	0.010000000000000009	supp
ARREST_shrunk	12500	B	0.999999999999793	supp
ARREST_shrunk	12500	C	0.1493475628756077	supp
ARREST_shrunk	12500	D	0.13791189333661813	supp
ARREST_shrunk	12500	E	0.2974132921897936	supp
ARREST_shrunk	12600	A	0.010000000000000009	supp
ARREST_shrunk	12600	B	0.9999999999998452	supp
ARREST_shrunk	12600	C	0.15077746434909056	supp
ARREST_shrunk	12600	D	0.13922224385240456	supp
ARREST_shrunk	12600	E	0.3002452010294663	supp
ARREST_shrunk	12700	A	0.010000000000000009	supp
ARREST_shrunk	12700	B	0.9999999999998843	supp
ARREST_shrunk	12700	C	0.15221075536971607	supp
ARREST_shrunk	12700	D	0.14053582559677857	supp
ARREST_shrunk	12700	E	0.30307795262450055	supp
ARREST_shrunk	12800	A	0.010000000000000009	supp
ARREST_shrunk	12800	B	0.9999999999999135	supp
ARREST_shrunk	12800	C	0.15364739894041723	supp
ARREST_shrunk	12800	D	0.14185260784446418	supp
ARREST_shrunk	12800	E	0.30591140116314564	supp
ARREST_shrunk	12900	A	0.010000000000000009	supp
ARREST_shrunk	12900	B	0.9999999999999354	supp
ARREST_shrunk	12900	C	0.15508735813765284	supp
ARREST_shrunk	12900	D	0.1431725599186876	supp
ARREST_shrunk	12900	E	0.3087454021024332	supp
ARREST_shrunk	13000	A	0.010000000000000009	supp
ARREST_shrunk	13000	B	0.9999999999999517	supp
ARREST_shrunk	13000	C	0.15653059611257147	supp
ARREST_shrunk	13000	D	0.14449565119210273	supp
ARREST_shrunk	13000	E	0.3115798121698673	supp
ARREST_shrunk	13100	A	0.010000000000000009	supp
ARREST_shrunk	13100	B	0.9999999999999639	supp
ARREST_shrunk	13100	C	0.15797707609215894	supp
ARREST_shrunk	13100	D	0.14582185108770362	supp
ARREST_shrunk	13100	E	0.3144144893648989	supp
ARREST_shrunk	13200	A	0.010000000000000009	supp
ARREST_shrunk	13200	B	0.9999999999999731	supp
ARREST_shrunk	13200	C	0.15942676138037337	supp
ARREST_shrunk	13200	D	0.14715112907972927	supp
ARREST_shrunk	13200	E	0.3172492929601892	supp
ARREST_shrunk	13300	A	0.010000000000000009	supp
ARREST_shrunk	13300	B	0.9999999999999799	supp
ARREST_shrunk	13300	C	0.16087961535926198	supp
ARREST_shrunk	13300	D	0.14848345469455482	supp
ARREST_shrunk	13300	E	0.3200840835026635	supp
ARREST_shrunk	13400	A	0.010000000000000009	supp
ARREST_shrunk	13400	B	0.999999999999985	supp
ARREST_shrunk	13400	C	0.1623356014900661	supp
ARREST_shrunk	13400	D	0.14981879751157445	supp
ARREST_shrunk	13400	E	0.32291872281436285	supp
ARREST_shrunk	13500	A	0.010000000000000009	supp
ARREST_shrunk	13500	B	0.9999999999999888	supp
ARREST_shrunk	13500	C	0.16379468331430935	supp
ARREST_shrunk	13500	D	0.1511571271640738	supp
ARREST_shrunk	13500	E	0.3257530739930935	supp
ARREST_shrunk	13600	A	0.010000000000000009	supp
ARREST_shrunk	13600	B	0.9999999999999917	supp
ARREST_shrunk	13600	C	0.16525682445487233	supp
ARREST_shrunk	13600	D	0.15249841334009018	supp
ARREST_shrunk	13600	E	0.32858700141287966	supp
ARREST_shrunk	13700	A	0.010000000000000009	supp
ARREST_shrunk	13700	B	0.9999999999999938	supp
ARREST_shrunk	13700	C	0.16672198861705312	supp
ARREST_shrunk	13700	D	0.15384262578326502	supp
ARREST_shrunk	13700	E	0.3314203707242217	supp
ARREST_shrunk	13800	A	0.010000000000000009	supp
ARREST_shrunk	13800	B	0.9999999999999953	supp
ARREST_shrunk	13800	C	0.1681901395896117	supp
ARREST_shrunk	13800	D	0.15518973429368432	supp
ARREST_shrunk	13800	E	0.33425304885416485	supp
ARREST_shrunk	13900	A	0.010000000000000009	supp
ARREST_shrunk	13900	B	0.9999999999999966	supp
ARREST_shrunk	13900	C	0.16966124124580162	supp
ARREST_shrunk	13900	D	0.15653970872871004	supp
ARREST_shrunk	13900	E	0.3370849040061794	supp
ARREST_shrunk	14000	A	0.010000000000000009	supp
ARREST_shrunk	14000	B	0.9999999999999974	supp
ARREST_shrunk	14000	C	0.17113525754438708	supp
ARREST_shrunk	14000	D	0.15789251900380008	supp
ARREST_shrunk	14000	E	0.33991580565985813	supp
ARREST_shrunk	14100	A	0.010000000000000009	supp
ARREST_shrunk	14100	B	0.9999999999999981	supp
ARREST_shrunk	14100	C	0.17261215253064566	supp
ARREST_shrunk	14100	D	0.15924813509332025	supp
ARREST_shrunk	14100	E	0.34274562457043345	supp
ARREST_shrunk	14200	A	0.010000000000000009	supp
ARREST_shrunk	14200	B	0.9999999999999986	supp
ARREST_shrunk	14200	C	0.1740918903373564	supp
ARREST_shrunk	14200	D	0.16060652703134448	supp
ARREST_shrunk	14200	E	0.3455742327681156	supp
ARREST_shrunk	14300	A	0.010000000000000009	supp
ARREST_shrunk	14300	B	0.9999999999999989	supp
ARREST_shrunk	14300	C	0.1755744351857753	supp
ARREST_shrunk	14300	D	0.16196766491244563	supp
ARREST_shrunk	14300	E	0.34840150355726074	supp
ARREST_shrunk	14400	A	0.010000000000000009	supp
ARREST_shrunk	14400	B	0.9999999999999992	supp
ARREST_shrunk	14400	C	0.1770597513865959	supp
ARREST_shrunk	14400	D	0.16333151889247655	supp
ARREST_shrunk	14400	E	0.3512273115153626	supp
ARREST_shrunk	14500	A	0.010000000000000009	supp
ARREST_shrunk	14500	B	0.9999999999999994	supp
ARREST_shrunk	14500	C	0.17854780334089626	supp
ARREST_shrunk	14500	D	0.16469805918934188	supp
ARREST_shrunk	14500	E	0.3540515324918826	supp
ARREST_shrunk	14600	A	0.010000000000000009	supp
ARREST_shrunk	14600	B	0.9999999999999996	supp
ARREST_shrunk	14600	C	0.1800385555410725	supp
ARREST_shrunk	14600	D	0.16606725608375916	supp
ARREST_shrunk	14600	E	0.356874043606911	supp
ARREST_shrunk	14700	A	0.010000000000000009	supp
ARREST_shrunk	14700	B	0.9999999999999997	supp
ARREST_shrunk	14700	C	0.18153197257175868	supp
ARREST_shrunk	14700	D	0.16743907992001061	supp
ARREST_shrunk	14700	E	0.35969472324967	supp
ARREST_shrunk	14800	A	0.010000000000000009	supp
ARREST_shrunk	14800	B	0.9999999999999998	supp
ARREST_shrunk	14800	C	0.18302801911073296	supp
ARREST_shrunk	14800	D	0.16881350110668591	supp
ARREST_shrunk	14800	E	0.36251345107685584	supp
ARREST_shrunk	14900	A	0.010000000000000009	supp
ARREST_shrunk	14900	B	0.9999999999999998	supp
ARREST_shrunk	14900	C	0.18452665992981065	supp
ARREST_shrunk	14900	D	0.1701904901174146	supp
ARREST_shrunk	14900	E	0.36533010801082877	supp
ARREST_shrunk	15000	A	0.010000000000000009	supp
ARREST_shrunk	15000	B	0.9999999999999999	supp
ARREST_shrunk	15000	C	0.18602785989572357	supp
ARREST_shrunk	15000	D	0.17157001749158884	supp
ARREST_shrunk	15000	E	0.36814457623764807	supp
ARREST_shrunk	15100	A	0.010000000000000009	supp
ARREST_shrunk	15100	B	0.9999999999999999	supp
ARREST_shrunk	15100	C	0.1875315839709868	supp
ARREST_shrunk	15100	D	0.17295205383507795	supp
ARREST_shrunk	15100	E	0.37095673920495953	supp
ARREST_shrunk	15200	A	0.010000000000000009	supp
ARREST_shrunk	15200	B	0.9999999999999999	supp
ARREST_shrunk	15200	C	0.18903779721475134	supp
ARREST_shrunk	15200	D	0.17433656982093226	supp
ARREST_shrunk	15200	E	0.37376648161973847	supp
ARREST_shrunk	15300	A	0.010000000000000009	supp
ARREST_shrunk	15300	B	1	supp
ARREST_shrunk	15300	C	0.1905464647836449	supp
ARREST_shrunk	15300	D	0.1757235361900783	supp
ARREST_shrunk	15300	E	0.37657368944588454	supp
ARREST_shrunk	15400	A	0.010000000000000009	supp
ARREST_shrunk	15400	B	1	supp
ARREST_shrunk	15400	C	0.19205755193259877	supp
ARREST_shrunk	15400	D	0.1771129237520045	supp
ARREST_shrunk	15400	E	0.3793782499016817	supp
ARREST_shrunk	15500	A	0.010000000000000009	supp
ARREST_shrunk	15500	B	1	supp
ARREST_shrunk	15500	C	0.19357102401566173	supp
ARREST_shrunk	15500	D	0.178504703385438	supp
ARREST_shrunk	15500	E	0.38218005145711775	supp
ARREST_shrunk	15600	A	0.010000000000000009	supp
ARREST_shrunk	15600	B	1	supp
ARREST_shrunk	15600	C	0.19508684648680263	supp
ARREST_shrunk	15600	D	0.17989884603901152	supp
ARREST_shrunk	15600	E	0.3849789838310703	supp
ARREST_shrunk	15700	A	0.010000000000000009	supp
ARREST_shrunk	15700	B	1	supp
ARREST_shrunk	15700	C	0.19660498490069833	supp
ARREST_shrunk	15700	D	0.18129532273192261	supp
ARREST_shrunk	15700	E	0.38777493798835894	supp
ARREST_shrunk	15800	A	0.010000000000000009	supp
ARREST_shrunk	15800	B	1	supp
ARREST_shrunk	15800	C	0.1981254049135106	supp
ARREST_shrunk	15800	D	0.18269410455458168	supp
ARREST_shrunk	15800	E	0.3905678061366731	supp
ARREST_shrunk	15900	A	0.010000000000000009	supp
ARREST_shrunk	15900	B	1	supp
ARREST_shrunk	15900	C	0.19964807228364922	supp
ARREST_shrunk	15900	D	0.1840951626692532	supp
ARREST_shrunk	15900	E	0.3933574817233678	supp
ARREST_shrunk	16000	A	0.010000000000000009	supp
ARREST_shrunk	16000	B	1	supp
ARREST_shrunk	16000	C	0.2011729528725239	supp
ARREST_shrunk	16000	D	0.18549846831068662	supp
ARREST_shrunk	16000	E	0.3961438594321395	supp
ARREST_shrunk	16100	A	0.010000000000000009	supp
ARREST_shrunk	16100	B	1	supp
ARREST_shrunk	16100	C	0.2027000126452828	supp
ARREST_shrunk	16100	D	0.1869039927867392	supp
ARREST_shrunk	16100	E	0.3989268351795813	supp
ARREST_shrunk	16200	A	0.010000000000000009	supp
ARREST_shrunk	16200	B	1	supp
ARREST_shrunk	16200	C	0.20422921767154	supp
ARREST_shrunk	16200	D	0.1883117074789894	supp
ARREST_shrunk	16200	E	0.40170630611161706	supp
ARREST_shrunk	16300	A	0.010000000000000009	supp
ARREST_shrunk	16300	B	1	supp
ARREST_shrunk	16300	C	0.2057605341260892	supp
ARREST_shrunk	16300	D	0.1897215838433418	supp
ARREST_shrunk	16300	E	0.4044821705998233	supp
ARREST_shrunk	16400	A	0.010000000000000009	supp
ARREST_shrunk	16400	B	1	supp
ARREST_shrunk	16400	C	0.20729392828960658	supp
ARREST_shrunk	16400	D	0.19113359341062353	supp
ARREST_shrunk	16400	E	0.4072543282376351	supp
ARREST_shrunk	16500	A	0.010000000000000009	supp
ARREST_shrunk	16500	B	1	supp
ARREST_shrunk	16500	C	0.2088293665493417	supp
ARREST_shrunk	16500	D	0.19254770778717156	supp
ARREST_shrunk	16500	E	0.41002267983644347	supp
ARREST_shrunk	16600	A	0.010000000000000009	supp
ARREST_shrunk	16600	B	1	supp
ARREST_shrunk	16600	C	0.21036681539979518	supp
ARREST_shrunk	16600	D	0.19396389865541175	supp
ARREST_shrunk	16600	E	0.41278712742158485	supp
ARREST_shrunk	16700	A	0.010000000000000009	supp
ARREST_shrunk	16700	B	1	supp
ARREST_shrunk	16700	C	0.21190624144338677	supp
ARREST_shrunk	16700	D	0.1953821377744296	supp
ARREST_shrunk	16700	E	0.4155475742282233	supp
ARREST_shrunk	16800	A	0.010000000000000009	supp
ARREST_shrunk	16800	B	1	supp
ARREST_shrunk	16800	C	0.21344761139110946	supp
ARREST_shrunk	16800	D	0.19680239698053204	supp
ARREST_shrunk	16800	E	0.41830392469713185	supp
ARREST_shrunk	16900	A	0.010000000000000009	supp
ARREST_shrunk	16900	B	1	supp
ARREST_shrunk	16900	C	0.214990892063173	supp
ARREST_shrunk	16900	D	0.19822464818780028	supp
ARREST_shrunk	16900	E	0.4210560844703727	supp
ARREST_shrunk	17000	A	0.010000000000000009	supp
ARREST_shrunk	17000	B	1	supp
ARREST_shrunk	17000	C	0.21653605038963653	supp
ARREST_shrunk	17000	D	0.19964886338863685	supp
ARREST_shrunk	17000	E	0.42380396038687795	supp
ARREST_shrunk	17100	A	0.010000000000000009	supp
ARREST_shrunk	17100	B	1	supp
ARREST_shrunk	17100	C	0.21808305341102785	supp
ARREST_shrunk	17100	D	0.2010750146543001	supp
ARREST_shrunk	17100	E	0.426547460477937	supp
ARREST_shrunk	17200	A	0.010000000000000009	supp
ARREST_shrunk	17200	B	1	supp
ARREST_shrunk	17200	C	0.21963186827895365	supp
ARREST_shrunk	17200	D	0.20250307413543467	supp
ARREST_shrunk	17200	E	0.42928649396258867	supp
ARREST_shrunk	17300	A	0.010000000000000009	supp
ARREST_shrunk	17300	B	1	supp
ARREST_shrunk	17300	C	0.22118246225669647	supp
ARREST_shrunk	17300	D	0.20393301406259112	supp
ARREST_shrunk	17300	E	0.43202097124292327	supp
ARREST_shrunk	17400	A	0.010000000000000009	supp
ARREST_shrunk	17400	B	1	supp
ARREST_shrunk	17400	C	0.2227348027198014	supp
ARREST_shrunk	17400	D	0.2053648067467384	supp
ARREST_shrunk	17400	E	0.43475080389929543	supp
ARREST_shrunk	17500	A	0.010000000000000009	supp
ARREST_shrunk	17500	B	1	supp
ARREST_shrunk	17500	C	0.22428885715665126	supp
ARREST_shrunk	17500	D	0.2067984245797676	supp
ARREST_shrunk	17500	E	0.4374759046854504	supp
ARREST_shrunk	17600	A	0.010000000000000009	supp
ARREST_shrunk	17600	B	1	supp
ARREST_shrunk	17600	C	0.22584459316903216	supp
ARREST_shrunk	17600	D	0.20823384003498924	supp
ARREST_shrunk	17600	E	0.44019618752356704	supp
ARREST_shrunk	17700	A	0.010000000000000009	supp
ARREST_shrunk	17700	B	1	supp
ARREST_shrunk	17700	C	0.2274019784726845	supp
ARREST_shrunk	17700	D	0.20967102566761986	supp
ARREST_shrunk	17700	E	0.4429115674992179	supp
ARREST_shrunk	17800	A	0.010000000000000009	supp
ARREST_shrunk	17800	B	1	supp
ARREST_shrunk	17800	C	0.22896098089784778	supp
ARREST_shrunk	17800	D	0.21110995411526345	supp
ARREST_shrunk	17800	E	0.44562196085624894	supp
ARREST_shrunk	17900	A	0.010000000000000009	supp
ARREST_shrunk	17900	B	1	supp
ARREST_shrunk	17900	C	0.23052156838979165	supp
ARREST_shrunk	17900	D	0.21255059809838384	supp
ARREST_shrunk	17900	E	0.4483272849915835	supp
ARREST_shrunk	18000	A	0.010000000000000009	supp
ARREST_shrunk	18000	B	1	supp
ARREST_shrunk	18000	C	0.23208370900933573	supp
ARREST_shrunk	18000	D	0.2139929304207686	supp
ARREST_shrunk	18000	E	0.45102745844994774	supp
ARREST_shrunk	18100	A	0.010000000000000009	supp
ARREST_shrunk	18100	B	1	supp
ARREST_shrunk	18100	C	0.23364737093336185	supp
ARREST_shrunk	18100	D	0.21543692396998582	supp
ARREST_shrunk	18100	E	0.4537224009185271	supp
ARREST_shrunk	18200	A	0.010000000000000009	supp
ARREST_shrunk	18200	B	1	supp
ARREST_shrunk	18200	C	0.23521252245531266	supp
ARREST_shrunk	18200	D	0.21688255171783422	supp
ARREST_shrunk	18200	E	0.4564120332215462	supp
ARREST_shrunk	18300	A	0.010000000000000009	supp
ARREST_shrunk	18300	B	1	supp
ARREST_shrunk	18300	C	0.23677913198568123	supp
ARREST_shrunk	18300	D	0.21832978672078318	supp
ARREST_shrunk	18300	E	0.45909627731478253	supp
ARREST_shrunk	18400	A	0.010000000000000009	supp
ARREST_shrunk	18400	B	1	supp
ARREST_shrunk	18400	C	0.23834716805249023	supp
ARREST_shrunk	18400	D	0.21977860212040756	supp
ARREST_shrunk	18400	E	0.4617750562800125	supp
ARREST_shrunk	18500	A	0.010000000000000009	supp
ARREST_shrunk	18500	B	1	supp
ARREST_shrunk	18500	C	0.23991659930176024	supp
ARREST_shrunk	18500	D	0.2212289711438138	supp
ARREST_shrunk	18500	E	0.46444829431939205	supp
ARREST_shrunk	18600	A	0.010000000000000009	supp
ARREST_shrunk	18600	B	1	supp
ARREST_shrunk	18600	C	0.2414873944979683	supp
ARREST_shrunk	18600	D	0.2226808671040582	supp
ARREST_shrunk	18600	E	0.4671159167497728	supp
ARREST_shrunk	18700	A	0.010000000000000009	supp
ARREST_shrunk	18700	B	1	supp
ARREST_shrunk	18700	C	0.24305952252449714	supp
ARREST_shrunk	18700	D	0.22413426340055886	supp
ARREST_shrunk	18700	E	0.4697778499969586	supp
ARREST_shrunk	18800	A	0.010000000000000009	supp
ARREST_shrunk	18800	B	1	supp
ARREST_shrunk	18800	C	0.244632952384072	supp
ARREST_shrunk	18800	D	0.22558913351949939	supp
ARREST_shrunk	18800	E	0.47243402158990044	supp
ARREST_shrunk	18900	A	0.010000000000000009	supp
ARREST_shrunk	18900	B	1	supp
ARREST_shrunk	18900	C	0.24620765319918936	supp
ARREST_shrunk	18900	D	0.22704545103422524	supp
ARREST_shrunk	18900	E	0.4750843601548367	supp
ARREST_shrunk	19000	A	0.010000000000000009	supp
ARREST_shrunk	19000	B	1	supp
ARREST_shrunk	19000	C	0.24778359421253637	supp
ARREST_shrunk	19000	D	0.2285031896056332	supp
ARREST_shrunk	19000	E	0.4777287954093732	supp
ARREST_shrunk	19100	A	0.010000000000000009	supp
ARREST_shrunk	19100	B	1	supp
ARREST_shrunk	19100	C	0.24936074478739745	supp
ARREST_shrunk	19100	D	0.22996232298255392	supp
ARREST_shrunk	19100	E	0.4803672581565147	supp
ARREST_shrunk	19200	A	0.010000000000000009	supp
ARREST_shrunk	19200	B	1	supp
ARREST_shrunk	19200	C	0.2509390744080553	supp
ARREST_shrunk	19200	D	0.23142282500212652	supp
ARREST_shrunk	19200	E	0.48299968027864004	supp
ARREST_shrunk	19300	A	0.010000000000000009	supp
ARREST_shrunk	19300	B	1	supp
ARREST_shrunk	19300	C	0.2525185526801783	supp
ARREST_shrunk	19300	D	0.23288466959016496	supp
ARREST_shrunk	19300	E	0.4856259947314282	supp
ARREST_shrunk	19400	A	0.010000000000000009	supp
ARREST_shrunk	19400	B	1	supp
ARREST_shrunk	19400	C	0.2540991493312007	supp
ARREST_shrunk	19400	D	0.23434783076152177	supp
ARREST_shrunk	19400	E	0.48824613553773744	supp
ARREST_shrunk	19500	A	0.010000000000000009	supp
ARREST_shrunk	19500	B	1	supp
ARREST_shrunk	19500	C	0.255680834210693	supp
ARREST_shrunk	19500	D	0.23581228262043863	supp
ARREST_shrunk	19500	E	0.4908600377814343	supp
ARREST_shrunk	19600	A	0.010000000000000009	supp
ARREST_shrunk	19600	B	1	supp
ARREST_shrunk	19600	C	0.25726357729072225	supp
ARREST_shrunk	19600	D	0.23727799936089466	supp
ARREST_shrunk	19600	E	0.4934676376011813	supp
ARREST_shrunk	19700	A	0.010000000000000009	supp
ARREST_shrunk	19700	B	1	supp
ARREST_shrunk	19700	C	0.25884734866620374	supp
ARREST_shrunk	19700	D	0.23874495526694628	supp
ARREST_shrunk	19700	E	0.49606887218417717	supp
ARREST_shrunk	19800	A	0.010000000000000009	supp
ARREST_shrunk	19800	B	1	supp
ARREST_shrunk	19800	C	0.26043211855524184	supp
ARREST_shrunk	19800	D	0.24021312471305878	supp
ARREST_shrunk	19800	E	0.49866367975986003	supp
ARREST_shrunk	19900	A	0.010000000000000009	supp
ARREST_shrunk	19900	B	1	supp
ARREST_shrunk	19900	C	0.2620178572994648	supp
ARREST_shrunk	19900	D	0.241682482164434	supp
ARREST_shrunk	19900	E	0.5012519995935648	supp
ARREST_shrunk	20000	A	0.010000000000000009	supp
ARREST_shrunk	20000	B	1	supp
ARREST_shrunk	20000	C	0.26360453536434636	supp
ARREST_shrunk	20000	D	0.2431530021773285	supp
ARREST_shrunk	20000	E	0.503833771980147	supp
